id,region,spp,date,count,sex
478,gulf of mexico,Sperm whale,2013-04-27,5,m
479,susquehanna,hellgrammite,4/30/2013,24,f
479,susquehanna,hellgrammite,2013-04-30,24,f
480,susquehanna,hellgrammite,2013-05-02,20,f
481,susquehanna,hellgrammite,2013-05-02,19,M
482,susquehanna,hellgrammite,2013-05-07,22,F
483,susquehanna,hellgrammite,2013-05-07,18,M?
484,susquehanna,hellgrammite,5/7/2013,20,F
484,susquehanna,hellgrammite,2013-05-07,20,F
485,gulf of mexico,Sperm whale,2013-05-07,5,M
486,gulf of mexico,Sperm whale,2013-05-07,5,m
487,susquehanna,hellgrammite,2013-05-07,21,f
488,susquehanna,hellgrammite,2013-05-09,20,F
489,susquehanna,hellgrammite,2013-05-09,22,F
490,gulf of mexico,Sperm whale,2013-05-11,5,F
491,susquehanna,hellgrammite,2013-05-11,19,M
492,gulf of mexico,Sperm whale,2013-05-11,5,M
493,susquehanna,hellgrammite,2013-05-13,21,M
494,gulf of mexico,Sperm whale,2013-05-14,5,F
495,gulf of mexico,Sperm whale,2013-05-14,5,M
496,susquehanna,hellgrammite,2013-05-15,17,F
497,susquehanna,hellgrammite,2013-05-15,21,f
498,susquehanna,hellgrammite,2013-05-15,19,M
499,susquehanna,hellgrammite,2013-05-15,20,F
500,gulf of mexico,Sperm whale,5/16/2013,4,F
500,gulf of mexico,Sperm whale,2013-05-16,4,F
501,gulf of mexico,Sperm whale,2013-05-16,5,m
502,susquehanna,hellgrammite,2013-05-16,20,M
503,susquehanna,hellgrammite,2013-05-16,19,M
504,susquehanna,hellgrammite,2013-05-16,19,m
505,gulf of mexico,Sperm whale,2013-05-17,5,M
506,susquehanna,hellgrammite,2013-05-17,21,F
507,susquehanna,hellgrammite,2013-05-20,23,f
508,gulf of mexico,Sperm whale,2013-05-20,5,F
509,susquehanna,hellgrammite,2013-05-20,20,M
510,susquehanna,hellgrammite,2013-05-20,18,M
511,susquehanna,hellgrammite,2013-05-20,21,M
512,susquehanna,hellgrammite,5/20/2013,21,M
512,susquehanna,hellgrammite,2013-05-20,21,M
513,susquehanna,hellgrammite,2013-05-20,20,F
514,susquehanna,hellgrammite,2013-05-20,19,M
515,gulf of mexico,Sperm whale,2013-05-20,5,F
516,gulf of mexico,Sperm whale,2013-05-21,5,F
517,susquehanna,hellgrammite,2013-05-21,19,M
518,susquehanna,hellgrammite,2013-05-23,21,F
519,gulf of mexico,Sperm whale,2013-05-23,4,F
520,susquehanna,hellgrammite,2013-05-23,19,M
521,susquehanna,hellgrammite,5/23/2013,19,M
521,susquehanna,hellgrammite,2013-05-23,19,M
522,susquehanna,hellgrammite,2013-05-23,18,F
523,gulf of mexico,Sperm whale,2013-05-24,5,m
524,susquehanna,hellgrammite,2013-05-24,19,f
525,susquehanna,hellgrammite,2013-05-24,21,M
526,gulf of mexico,Sperm whale,5/24/2013,5,F
526,gulf of mexico,Sperm whale,2013-05-24,5,F
527,gulf of mexico,Sperm whale,2013-05-25,4,f
528,gulf of mexico,Sperm whale,2013-05-25,5,F
529,susquehanna,hellgrammite,5/25/2013,19,M
529,susquehanna,hellgrammite,2013-05-25,19,M
530,susquehanna,hellgrammite,2013-05-25,21,F
531,gulf of mexico,Sperm whale,2013-05-25,5,M
532,gulf of mexico,Sperm whale,2013-05-28,5,M
533,gulf of mexico,Sperm whale,2013-05-28,5,F
534,susquehanna,hellgrammite,2013-05-28,18,M
535,susquehanna,hellgrammite,2013-05-29,18,M
536,susquehanna,hellgrammite,2013-05-29,18,m
537,susquehanna,hellgrammite,2013-06-01,19,F
538,susquehanna,hellgrammite,2013-06-01,20,M
539,susquehanna,hellgrammite,2013-06-01,19,F
540,susquehanna,hellgrammite,2013-06-03,17,F
541,gulf of mexico,Sperm whale,2013-06-04,5,M
542,gulf of mexico,Sperm whale,6/4/2013,4,M
542,gulf of mexico,Sperm whale,2013-06-04,4,M
543,susquehanna,hellgrammite,2013-06-04,19,M
544,susquehanna,hellgrammite,2013-06-04,19,F
545,susquehanna,hellgrammite,2013-06-04,20,M
546,gulf of mexico,Sperm whale,2013-06-07,4,F
547,gulf of mexico,Sperm whale,2013-06-08,4,f
548,gulf of mexico,Sperm whale,2013-06-08,4,f
549,susquehanna,hellgrammite,6/11/2013,20,m?
549,susquehanna,hellgrammite,2013-06-11,20,m?
550,susquehanna,hellgrammite,2013-06-11,20,f
551,susquehanna,hellgrammite,2013-06-11,20,f
552,susquehanna,hellgrammite,2013-06-11,21,M
553,susquehanna,hellgrammite,2013-06-11,20,M
554,gulf of mexico,Sperm whale,2013-06-13,4,M
555,susquehanna,hellgrammite,2013-06-13,22,M
556,susquehanna,hellgrammite,2013-06-13,21,F
557,gulf of mexico,Sperm whale,2013-06-13,5,M
558,susquehanna,hellgrammite,2013-06-13,19,M
559,gulf of mexico,Sperm whale,2013-06-16,5,m
560,gulf of mexico,Sperm whale,2013-06-16,5,M
561,susquehanna,hellgrammite,2013-06-17,20,M
562,susquehanna,hellgrammite,2013-06-17,19,M
563,susquehanna,hellgrammite,2013-06-17,20,F
564,gulf of mexico,Sperm whale,2013-06-18,4,M
565,susquehanna,hellgrammite,2013-06-18,19,F
566,susquehanna,hellgrammite,2013-06-18,21,F
567,susquehanna,hellgrammite,2013-06-20,20,f
568,gulf of mexico,Sperm whale,6/25/2013,5,m
568,gulf of mexico,Sperm whale,2013-06-25,5,m
569,susquehanna,hellgrammite,2013-06-25,20,M
570,susquehanna,hellgrammite,2013-06-25,22,F
571,gulf of mexico,Sperm whale,6/27/2013,5,M
571,gulf of mexico,Sperm whale,2013-06-27,5,M
572,susquehanna,hellgrammite,2013-06-27,22,f
573,susquehanna,hellgrammite,2013-06-27,20,m
574,susquehanna,hellgrammite,6/28/2013,17,F
574,susquehanna,hellgrammite,2013-06-28,17,F
575,susquehanna,hellgrammite,2013-06-28,19,M
576,susquehanna,hellgrammite,2013-06-28,22,F
577,susquehanna,hellgrammite,2013-06-29,19,M
578,susquehanna,hellgrammite,2013-06-29,18,F
579,susquehanna,hellgrammite,7/1/2013,20,M
579,susquehanna,hellgrammite,2013-07-01,20,M
580,susquehanna,hellgrammite,2013-07-04,18,m
581,susquehanna,hellgrammite,2013-07-05,18,F
582,susquehanna,hellgrammite,2013-07-05,20,M
583,susquehanna,hellgrammite,2013-07-05,18,M
584,susquehanna,hellgrammite,2013-07-05,20,m
585,susquehanna,hellgrammite,2013-07-19,23,F
586,susquehanna,hellgrammite,2013-07-19,21,M
587,susquehanna,hellgrammite,2013-07-20,18,F
588,susquehanna,hellgrammite,2013-07-20,20,F
589,susquehanna,hellgrammite,2013-07-20,21,M
590,susquehanna,hellgrammite,2013-07-20,19,F
591,susquehanna,hellgrammite,2013-07-20,21,m
592,susquehanna,hellgrammite,2013-07-20,18,F
593,susquehanna,hellgrammite,2013-07-20,19,M
594,susquehanna,hellgrammite,2013-07-20,19,F
595,susquehanna,hellgrammite,7/20/2013,19,f
595,susquehanna,hellgrammite,2013-07-20,19,f
596,susquehanna,hellgrammite,7/20/2013,19,M
596,susquehanna,hellgrammite,2013-07-20,19,M
597,susquehanna,hellgrammite,2013-07-20,20,F
598,susquehanna,hellgrammite,2013-07-20,19,f
599,susquehanna,hellgrammite,2013-07-20,19,F
600,susquehanna,hellgrammite,2014-05-16,21,M
601,susquehanna,hellgrammite,2014-05-16,21,F
602,gulf of mexico,Sperm whale,2014-05-19,5,F
603,susquehanna,hellgrammite,2014-05-20,18,F
604,gulf of mexico,Sperm whale,5/20/2014,5,m
604,gulf of mexico,Sperm whale,2014-05-20,5,m
605,gulf of mexico,Sperm whale,2014-05-21,5,F
606,gulf of mexico,Sperm whale,2014-05-21,5,f
607,gulf of mexico,Sperm whale,2014-05-22,5,F
608,susquehanna,hellgrammite,2014-05-23,21,M
609,gulf of mexico,Sperm whale,2014-05-23,5,M
610,gulf of mexico,Sperm whale,2014-05-26,5,M
611,susquehanna,hellgrammite,2014-05-26,20,m
612,susquehanna,hellgrammite,5/27/2014,20,M
612,susquehanna,hellgrammite,2014-05-27,20,M
613,gulf of mexico,Sperm whale,2014-05-28,5,M
614,susquehanna,hellgrammite,5/30/2014,20,F
614,susquehanna,hellgrammite,2014-05-30,20,F
615,susquehanna,hellgrammite,2014-05-30,19,M
616,susquehanna,hellgrammite,2014-05-30,22,M
617,susquehanna,hellgrammite,2014-05-30,20,F
618,susquehanna,hellgrammite,2014-06-02,20,M
619,susquehanna,hellgrammite,2014-06-02,19,M
620,gulf of mexico,Sperm whale,2014-06-03,5,M
621,susquehanna,hellgrammite,2014-06-05,19,f
622,susquehanna,hellgrammite,2014-06-05,21,M
623,susquehanna,hellgrammite,2014-06-05,22,F
624,susquehanna,hellgrammite,2014-06-06,19,F
625,gulf of mexico,Sperm whale,2014-06-06,5,F
626,susquehanna,hellgrammite,2014-06-06,22,F
627,gulf of mexico,Sperm whale,2014-06-07,4,F
628,gulf of mexico,Sperm whale,6/7/2014,4,F
628,gulf of mexico,Sperm whale,2014-06-07,4,F
629,gulf of mexico,Sperm whale,2014-06-07,5,f
630,gulf of mexico,Sperm whale,2014-06-09,5,F
631,gulf of mexico,Sperm whale,2014-06-09,4,f
632,susquehanna,hellgrammite,6/9/2014,19,M
632,susquehanna,hellgrammite,2014-06-09,19,M
633,gulf of mexico,Sperm whale,2014-06-09,5,m
634,susquehanna,hellgrammite,2014-06-13,21,M
635,susquehanna,hellgrammite,2014-06-17,21,M
636,susquehanna,hellgrammite,2014-06-18,19,F
637,susquehanna,hellgrammite,2014-06-18,19,F
638,susquehanna,hellgrammite,6/18/2014,21,M
638,susquehanna,hellgrammite,2014-06-18,21,M
639,susquehanna,hellgrammite,2014-06-19,19,M
640,susquehanna,hellgrammite,2014-06-19,19,F
641,susquehanna,hellgrammite,2014-06-19,22,F?
642,susquehanna,hellgrammite,2014-06-19,19,m
643,gulf of mexico,Sperm whale,2014-06-21,5,M
644,gulf of mexico,Sperm whale,2014-06-21,5,f
645,susquehanna,hellgrammite,2014-06-21,20,F?
646,susquehanna,hellgrammite,2014-06-23,19,F
647,gulf of mexico,Sperm whale,2014-06-23,4,m
648,susquehanna,hellgrammite,2014-06-23,20,M
649,susquehanna,hellgrammite,2014-06-23,21,M?
650,susquehanna,hellgrammite,2014-06-23,18,M
651,susquehanna,hellgrammite,6/23/2014,20,F
651,susquehanna,hellgrammite,2014-06-23,20,F
652,susquehanna,hellgrammite,6/23/2014,19,F
652,susquehanna,hellgrammite,2014-06-23,19,F
653,susquehanna,hellgrammite,2014-06-23,18,F
654,susquehanna,hellgrammite,6/23/2014,20,M
654,susquehanna,hellgrammite,2014-06-23,20,M
655,susquehanna,hellgrammite,2014-06-23,20,m
656,susquehanna,hellgrammite,2014-07-01,19,M
657,susquehanna,hellgrammite,2014-07-03,20,F
658,susquehanna,hellgrammite,2014-07-03,17,M
659,susquehanna,hellgrammite,2014-07-03,18,F
660,susquehanna,hellgrammite,2014-07-03,22,M
661,susquehanna,hellgrammite,2014-07-03,19,F
662,susquehanna,hellgrammite,2014-07-03,19,F
663,susquehanna,hellgrammite,2014-07-04,19,M
664,susquehanna,hellgrammite,2014-07-06,19,f
665,susquehanna,hellgrammite,2014-07-06,20,m?
666,susquehanna,hellgrammite,2014-07-07,22,f
667,susquehanna,hellgrammite,7/8/2014,19,m
667,susquehanna,hellgrammite,2014-07-08,19,m
668,susquehanna,hellgrammite,2014-07-08,19,f
669,susquehanna,hellgrammite,2014-07-09,21,M
670,susquehanna,hellgrammite,7/9/2014,21,M
670,susquehanna,hellgrammite,2014-07-09,21,M
671,susquehanna,hellgrammite,2014-07-09,20,M
672,susquehanna,hellgrammite,2014-07-11,21,M
673,susquehanna,hellgrammite,2014-07-13,22,M
674,susquehanna,hellgrammite,2015-04-10,19,F
675,susquehanna,hellgrammite,2015-04-10,21,m
676,susquehanna,hellgrammite,2015-04-10,18,F
677,susquehanna,hellgrammite,2015-04-11,20,M
678,susquehanna,hellgrammite,2015-04-11,20,m
679,susquehanna,hellgrammite,2015-04-15,19,m
680,susquehanna,hellgrammite,2015-04-15,25,F
681,susquehanna,hellgrammite,4/15/2015,23,m
681,susquehanna,hellgrammite,2015-04-15,23,m
682,gulf of mexico,Sperm whale,2015-04-19,5,M
683,susquehanna,hellgrammite,4/19/2015,19,m
683,susquehanna,hellgrammite,2015-04-19,19,m
684,susquehanna,hellgrammite,2015-04-19,20,f
685,susquehanna,hellgrammite,2015-04-19,22,M
686,susquehanna,hellgrammite,4/19/2015,20,F
686,susquehanna,hellgrammite,2015-04-19,20,F
687,susquehanna,hellgrammite,2015-04-19,21,M
688,gulf of mexico,Sperm whale,2015-04-24,4,M
689,susquehanna,hellgrammite,2015-04-25,19,M
690,susquehanna,hellgrammite,2015-05-01,23,m
691,susquehanna,hellgrammite,2015-05-01,22,F
692,susquehanna,hellgrammite,2015-05-01,21,F
693,susquehanna,hellgrammite,2015-05-01,20,M
694,susquehanna,hellgrammite,2015-05-01,19,M
695,susquehanna,hellgrammite,2015-05-01,20,M
696,susquehanna,hellgrammite,5/1/2015,21,M
696,susquehanna,hellgrammite,2015-05-01,21,M
697,susquehanna,hellgrammite,2015-05-02,21,M
698,gulf of mexico,Sperm whale,2015-05-05,5,M
699,gulf of mexico,Sperm whale,5/5/2015,5,M
699,gulf of mexico,Sperm whale,2015-05-05,5,M
700,susquehanna,hellgrammite,5/5/2015,20,F
700,susquehanna,hellgrammite,2015-05-05,20,F
701,susquehanna,hellgrammite,2015-05-05,19,f
702,gulf of mexico,Sperm whale,2015-05-06,5,F
703,gulf of mexico,Sperm whale,5/6/2015,5,M
703,gulf of mexico,Sperm whale,2015-05-06,5,M
704,susquehanna,hellgrammite,2015-05-07,22,f
705,susquehanna,hellgrammite,2015-05-07,18,M
706,gulf of mexico,Sperm whale,5/8/2015,4,M
706,gulf of mexico,Sperm whale,2015-05-08,4,M
707,gulf of mexico,Sperm whale,2015-05-08,4,F
708,susquehanna,hellgrammite,2015-05-08,21,F
709,susquehanna,hellgrammite,2015-05-08,21,F
710,susquehanna,hellgrammite,2015-05-09,21,F
711,gulf of mexico,Sperm whale,2015-05-09,5,M
712,susquehanna,hellgrammite,2015-05-10,22,F
713,gulf of mexico,Sperm whale,2015-05-10,4,M
714,gulf of mexico,Sperm whale,2015-05-11,5,M
715,gulf of mexico,Sperm whale,2015-05-12,5,F?
716,gulf of mexico,Sperm whale,2015-05-12,5,M
717,susquehanna,hellgrammite,2015-05-12,20,F
718,susquehanna,hellgrammite,2015-05-12,21,M
719,susquehanna,hellgrammite,2015-05-12,20,M
720,susquehanna,hellgrammite,2015-05-12,21,M
721,susquehanna,hellgrammite,5/12/2015,20,F
721,susquehanna,hellgrammite,2015-05-12,20,F
722,susquehanna,hellgrammite,5/12/2015,20,F
722,susquehanna,hellgrammite,2015-05-12,20,F
723,susquehanna,hellgrammite,2015-05-12,18,f
724,gulf of mexico,Sperm whale,2015-05-12,5,m
725,susquehanna,hellgrammite,2015-05-13,22,f
726,susquehanna,hellgrammite,2015-05-13,22,M
727,gulf of mexico,Sperm whale,2015-05-15,5,F
728,susquehanna,hellgrammite,2015-05-15,20,F
729,susquehanna,hellgrammite,5/15/2015,20,F
729,susquehanna,hellgrammite,2015-05-15,20,F
730,susquehanna,hellgrammite,2015-05-15,20,M
731,susquehanna,hellgrammite,2015-05-15,18,m
732,susquehanna,hellgrammite,2015-05-15,18,M
733,gulf of mexico,Sperm whale,2015-05-16,5,M
734,susquehanna,hellgrammite,5/16/2015,20,F
734,susquehanna,hellgrammite,2015-05-16,20,F
735,susquehanna,hellgrammite,2015-05-16,20,f
736,gulf of mexico,Sperm whale,2015-05-16,5,m
737,gulf of mexico,Sperm whale,2015-05-16,5,F
738,gulf of mexico,Sperm whale,2015-05-17,5,F
739,gulf of mexico,Sperm whale,2015-05-17,5,M
740,susquehanna,hellgrammite,2015-05-18,18,M
741,susquehanna,hellgrammite,2015-05-18,22,F
742,susquehanna,hellgrammite,5/18/2015,20,M
742,susquehanna,hellgrammite,2015-05-18,20,M
743,susquehanna,hellgrammite,2015-05-18,21,m
744,susquehanna,hellgrammite,2015-05-18,20,f
745,susquehanna,hellgrammite,2015-05-18,20,F
746,susquehanna,hellgrammite,2015-05-19,17,F
747,susquehanna,hellgrammite,2015-05-19,22,F
748,gulf of mexico,Sperm whale,2015-05-19,4,F
749,gulf of mexico,Sperm whale,2015-05-19,5,M
750,susquehanna,hellgrammite,2015-05-19,19,f
751,susquehanna,hellgrammite,2015-05-19,19,F
752,susquehanna,hellgrammite,2015-05-19,20,f
753,gulf of mexico,Sperm whale,2015-05-19,5,M
754,gulf of mexico,Sperm whale,2015-05-19,4,f
755,susquehanna,hellgrammite,5/20/2015,20,F
755,susquehanna,hellgrammite,2015-05-20,20,F
756,gulf of mexico,Sperm whale,2015-05-22,4,F
757,susquehanna,hellgrammite,2015-05-22,20,f
758,susquehanna,hellgrammite,2015-05-22,21,M
759,gulf of mexico,Sperm whale,2015-05-22,5,m
760,gulf of mexico,Sperm whale,2015-05-22,4,m
761,susquehanna,hellgrammite,2015-05-26,17,F
762,susquehanna,hellgrammite,2015-05-26,18,m
763,susquehanna,hellgrammite,2015-05-26,21,m
764,susquehanna,hellgrammite,2015-05-28,21,F
765,susquehanna,hellgrammite,2015-05-28,18,M
766,susquehanna,hellgrammite,5/28/2015,18,m
766,susquehanna,hellgrammite,2015-05-28,18,m
767,susquehanna,hellgrammite,2015-05-28,20,M
768,susquehanna,hellgrammite,2015-05-29,21,M
769,susquehanna,hellgrammite,2015-05-30,20,M
770,susquehanna,hellgrammite,2015-06-01,19,M
771,susquehanna,hellgrammite,2015-06-01,21,M
772,susquehanna,hellgrammite,6/1/2015,22,F
772,susquehanna,hellgrammite,2015-06-01,22,F
773,susquehanna,hellgrammite,2015-06-02,19,M
774,susquehanna,hellgrammite,2015-06-02,21,M
775,susquehanna,hellgrammite,2015-06-03,20,m
776,gulf of mexico,Sperm whale,2015-06-07,5,M
777,susquehanna,hellgrammite,6/7/2015,20,M
777,susquehanna,hellgrammite,2015-06-07,20,M
778,susquehanna,hellgrammite,2015-06-07,21,m
779,susquehanna,hellgrammite,2015-06-08,20,F
780,susquehanna,hellgrammite,2015-06-08,19,M
781,susquehanna,hellgrammite,2015-06-08,18,M
782,susquehanna,hellgrammite,2015-06-08,21,M
783,susquehanna,hellgrammite,2015-06-08,20,F
784,susquehanna,hellgrammite,2015-06-12,21,m
785,susquehanna,hellgrammite,2015-06-12,22,f
786,susquehanna,hellgrammite,6/13/2015,18,M
786,susquehanna,hellgrammite,2015-06-13,18,M
787,susquehanna,hellgrammite,2015-06-13,20,M
788,susquehanna,hellgrammite,2015-06-13,20,M
789,gulf of mexico,Sperm whale,2015-06-13,4,F
790,gulf of mexico,Sperm whale,2015-06-13,5,M
791,susquehanna,hellgrammite,2015-06-16,20,F
792,susquehanna,hellgrammite,2015-06-16,19,M
793,susquehanna,hellgrammite,6/18/2015,17,M
793,susquehanna,hellgrammite,2015-06-18,17,M
794,susquehanna,hellgrammite,6/18/2015,21,F
794,susquehanna,hellgrammite,2015-06-18,21,F
795,susquehanna,hellgrammite,2015-06-18,19,M
796,susquehanna,hellgrammite,6/18/2015,17,f
796,susquehanna,hellgrammite,2015-06-18,17,f
797,susquehanna,hellgrammite,2015-06-18,21,m
798,susquehanna,hellgrammite,2015-06-19,19,F
799,susquehanna,hellgrammite,2015-06-20,22,M
800,susquehanna,hellgrammite,2015-06-21,20,M
801,susquehanna,hellgrammite,2015-06-21,17,f
802,susquehanna,hellgrammite,2015-06-21,18,F
803,susquehanna,hellgrammite,2015-06-22,18,M
804,susquehanna,hellgrammite,2015-06-22,20,F
805,susquehanna,hellgrammite,6/22/2015,18,F
805,susquehanna,hellgrammite,2015-06-22,18,F
806,gulf of mexico,Sperm whale,2015-06-22,6,M
807,susquehanna,hellgrammite,6/22/2015,22,F
807,susquehanna,hellgrammite,2015-06-22,22,F
808,susquehanna,hellgrammite,2015-06-23,21,F
809,susquehanna,hellgrammite,2015-06-24,18,M
810,susquehanna,hellgrammite,2015-06-24,21,f
811,susquehanna,hellgrammite,2015-06-24,17,M
812,susquehanna,hellgrammite,6/24/2015,21,f
812,susquehanna,hellgrammite,2015-06-24,21,f
813,susquehanna,hellgrammite,2015-06-24,18,F
814,susquehanna,hellgrammite,6/24/2015,19,F
814,susquehanna,hellgrammite,2015-06-24,19,F
815,susquehanna,hellgrammite,2015-06-24,19,f
816,susquehanna,hellgrammite,2015-06-24,21,F
817,susquehanna,hellgrammite,2015-06-24,19,F
818,susquehanna,hellgrammite,2015-06-24,20,F
819,susquehanna,hellgrammite,2015-06-30,20,M
820,susquehanna,hellgrammite,2015-07-01,22,F
821,gulf of mexico,Sperm whale,7/11/2015,4,M
821,gulf of mexico,Sperm whale,2015-07-11,4,M
822,gulf of mexico,Sperm whale,2015-07-11,4,M
823,gulf of mexico,Sperm whale,2015-07-11,4,m
824,susquehanna,hellgrammite,2015-07-11,18,F
825,susquehanna,hellgrammite,2015-07-11,19,F
826,susquehanna,hellgrammite,2015-07-11,21,f
827,susquehanna,hellgrammite,2015-07-11,20,f
828,susquehanna,hellgrammite,2015-07-16,21,M
829,susquehanna,hellgrammite,3/23/2017,20,f
829,susquehanna,hellgrammite,2017-03-23,20,f
830,susquehanna,hellgrammite,2017-03-23,18,M
831,susquehanna,hellgrammite,2017-03-24,20,M
832,susquehanna,hellgrammite,2017-03-24,20,F
833,susquehanna,hellgrammite,2017-03-25,18,M
834,gulf of mexico,Sperm whale,2017-03-25,4,m
835,susquehanna,hellgrammite,2017-03-25,19,M
836,susquehanna,hellgrammite,2017-03-25,19,M
837,susquehanna,hellgrammite,2017-03-25,18,F
838,susquehanna,hellgrammite,2017-03-25,19,F
839,susquehanna,hellgrammite,2017-03-27,19,F
840,gulf of mexico,Sperm whale,3/27/2017,4,M
840,gulf of mexico,Sperm whale,2017-03-27,4,M
841,gulf of mexico,Sperm whale,3/27/2017,4,F
841,gulf of mexico,Sperm whale,2017-03-27,4,F
842,susquehanna,hellgrammite,2017-03-27,20,M
843,susquehanna,hellgrammite,2017-03-28,21,F
844,susquehanna,hellgrammite,2017-03-28,18,F
845,susquehanna,hellgrammite,2017-03-28,18,M
846,susquehanna,hellgrammite,2017-03-28,21,M
847,gulf of mexico,Sperm whale,2017-03-28,5,M
848,susquehanna,hellgrammite,2017-03-29,18,F
849,susquehanna,hellgrammite,2017-03-29,17,f
850,susquehanna,hellgrammite,2017-03-29,19,M
851,susquehanna,hellgrammite,2017-03-30,18,M
852,susquehanna,hellgrammite,2017-03-30,22,F
853,susquehanna,hellgrammite,2017-03-30,20,M
854,susquehanna,hellgrammite,2017-03-30,19,M
855,gulf of mexico,Sperm whale,2017-03-31,4,m
856,gulf of mexico,Sperm whale,2017-03-31,4,M
857,susquehanna,hellgrammite,2017-03-31,22,f
858,gulf of mexico,Sperm whale,2017-04-01,4,m?
859,gulf of mexico,Sperm whale,4/5/2017,4,m
859,gulf of mexico,Sperm whale,2017-04-05,4,m
860,susquehanna,hellgrammite,2017-04-05,20,M
861,susquehanna,hellgrammite,2017-04-05,20,M
862,susquehanna,hellgrammite,2017-04-07,17,m
863,gulf of mexico,Sperm whale,2017-04-07,5,M
864,susquehanna,hellgrammite,2017-04-07,20,f
865,gulf of mexico,Sperm whale,2017-04-10,5,M
866,susquehanna,hellgrammite,2017-04-10,18,m
867,susquehanna,hellgrammite,2017-04-10,18,m
868,susquehanna,hellgrammite,2017-04-10,19,m
869,susquehanna,hellgrammite,2017-04-11,19,F
870,gulf of mexico,Sperm whale,2017-04-11,4,F
871,susquehanna,hellgrammite,2017-04-14,20,F
872,susquehanna,hellgrammite,2017-04-14,19,F
873,susquehanna,hellgrammite,2017-04-14,23,F
874,susquehanna,hellgrammite,4/14/2017,19,M
874,susquehanna,hellgrammite,2017-04-14,19,M
875,susquehanna,hellgrammite,2017-04-14,17,F
876,susquehanna,hellgrammite,2017-04-14,18,f
877,gulf of mexico,Sperm whale,2017-04-14,5,M
878,susquehanna,hellgrammite,4/15/2017,19,M
878,susquehanna,hellgrammite,2017-04-15,19,M
879,gulf of mexico,Sperm whale,2017-04-15,4,m
880,gulf of mexico,Sperm whale,2017-04-16,4,F
881,susquehanna,hellgrammite,2017-04-16,19,f
882,gulf of mexico,Sperm whale,2017-04-17,4,f
883,gulf of mexico,Sperm whale,2017-04-17,4,M
884,susquehanna,hellgrammite,2017-04-18,18,F
885,susquehanna,hellgrammite,2017-04-18,19,F
886,susquehanna,hellgrammite,2017-04-18,19,f
887,susquehanna,hellgrammite,2017-04-18,21,M
888,gulf of mexico,Sperm whale,2017-04-18,5,m
889,gulf of mexico,Sperm whale,2017-04-18,4,F
890,susquehanna,hellgrammite,2017-04-19,19,F
